Test Number,Round Number,Word,Match?,User Response,Reaction Time,Correct,Timestamp
1,1,YELLOW,True,True,0.7596323490142822,True,2025-03-12T16:06:49.288379
1,1,GREEN,True,True,0.5625569820404053,True,2025-03-12T16:06:50.152166
1,1,BLUE,False,False,0.634697675704956,True,2025-03-12T16:06:50.816940
1,1,GREEN,True,True,0.7150444984436035,True,2025-03-12T16:06:51.552782
1,1,RED,True,True,0.7922258377075195,True,2025-03-12T16:06:52.368187
1,1,YELLOW,False,False,0.6670784950256348,True,2025-03-12T16:06:53.264898
1,1,RED,False,False,0.731389045715332,True,2025-03-12T16:06:54.032694
1,1,RED,False,False,0.6664955615997314,True,2025-03-12T16:06:54.864376
1,1,YELLOW,True,True,0.6024777889251709,True,2025-03-12T16:06:55.632579
1,1,GREEN,False,False,0.571530818939209,True,2025-03-12T16:06:56.336619
1,1,YELLOW,True,True,0.7637135982513428,True,2025-03-12T16:06:57.008417
1,1,RED,False,False,0.507418155670166,True,2025-03-12T16:06:57.872240
1,1,BLUE,False,False,0.7460029125213623,True,2025-03-12T16:06:58.480978
1,1,BLUE,False,False,0.7070128917694092,True,2025-03-12T16:06:59.328263
1,1,YELLOW,True,True,0.6356081962585449,True,2025-03-12T16:07:00.136970
1,1,YELLOW,True,True,0.42647409439086914,True,2025-03-12T16:07:00.872218
1,1,BLUE,False,False,0.8584716320037842,True,2025-03-12T16:07:01.401027
1,1,GREEN,False,False,1.395134449005127,True,2025-03-12T16:07:02.361055
1,1,YELLOW,False,False,0.8435399532318115,True,2025-03-12T16:07:03.856053
1,1,GREEN,True,True,0.8346250057220459,True,2025-03-12T16:07:04.800609
1,2,GREEN,False,False,1.0062670707702637,True,2025-03-12T16:07:07.738578
1,2,RED,True,True,0.8428239822387695,True,2025-03-12T16:07:08.848836
1,2,YELLOW,False,False,0.8406951427459717,True,2025-03-12T16:07:09.792229
1,2,GREEN,True,True,0.9044897556304932,True,2025-03-12T16:07:10.736738
1,2,BLUE,True,True,0.6910672187805176,True,2025-03-12T16:07:11.745030
1,2,BLUE,True,True,0.41074061393737793,True,2025-03-12T16:07:12.536537
1,2,RED,True,True,0.5779571533203125,True,2025-03-12T16:07:13.048192
1,2,YELLOW,True,True,0.5632362365722656,True,2025-03-12T16:07:13.729031
1,2,YELLOW,True,True,0.3223576545715332,True,2025-03-12T16:07:14.392128
1,2,YELLOW,False,False,0.6032507419586182,True,2025-03-12T16:07:14.816688
1,2,BLUE,False,False,0.8507497310638428,True,2025-03-12T16:07:15.520637
1,2,RED,True,True,0.6339526176452637,True,2025-03-12T16:07:16.472132
1,2,GREEN,True,True,0.595693826675415,True,2025-03-12T16:07:17.208968
1,2,BLUE,True,True,0.8032827377319336,True,2025-03-12T16:07:17.904662
1,2,GREEN,True,True,0.7542665004730225,True,2025-03-12T16:07:18.808808
1,2,YELLOW,True,True,0.5852816104888916,True,2025-03-12T16:07:19.664384
1,2,BLUE,False,False,0.5870680809020996,True,2025-03-12T16:07:20.352481
1,2,RED,True,True,0.5698502063751221,True,2025-03-12T16:07:21.040787
1,2,YELLOW,True,True,0.8749399185180664,True,2025-03-12T16:07:21.713049
